datetime,season_week,team1,team2,result,pg_score1,pg_score2,elo_prob1,carm-elo_prob1,raptor_prob1,result_v01_prob1,result_v02_prob1
2019-11-18 20:30:00,5,DAL,SAS,1,117.0,110.0,0.6222535455012733,0.5858393968269916,0.8345160605366448,0.74144053,0.7700385
2019-11-18 21:00:00,5,PHO,BOS,0,85.0,99.0,0.34187261715030204,0.329727852572748,0.700327351566973,0.58084834,0.57385963
2019-11-18 21:00:00,5,UTA,MIN,0,102.0,112.0,0.8039794009852316,0.8432040490187108,0.8207327357745231,0.6962737,0.74901277
2019-11-18 22:30:00,5,LAC,OKC,1,90.0,88.0,0.6778215152967754,0.672722786476001,0.6929876883796886,0.7279451,0.74931014
2019-11-19 20:00:00,5,MEM,GSW,0,95.0,114.0,0.5344381216155731,0.4870194198925935,0.7964665730026975,0.71115804,0.5765795
2019-11-19 20:00:00,5,NOP,POR,1,115.0,104.0,0.4419286799812829,0.44115667159914107,0.7632674545881696,0.6149149,0.5954895
2019-11-19 22:00:00,5,SAC,PHO,1,120.0,116.0,0.6935659234238579,0.7725319389984922,0.6080389056831604,0.5335139,0.4295558
2019-11-19 22:30:00,5,LAL,OKC,1,112.0,107.0,0.6797994320750671,0.7105516843422991,0.7991753632043535,0.84699935,0.8418951
2019-11-20 19:00:00,5,PHI,NYK,1,109.0,104.0,0.9066695603032614,0.933842566779381,0.9372743795604448,0.78436095,0.77790254
2019-11-20 19:00:00,5,WAS,SAS,1,138.0,132.0,0.5491100704054336,0.5048025246938239,0.6744413354958156,0.58809566,0.5604695
2019-11-20 19:30:00,5,ATL,MIL,0,127.0,135.0,0.22070094025428724,0.1636453152385735,0.18422518750703304,0.28519228,0.3322477
2019-11-20 19:30:00,5,BRK,CHO,1,101.0,91.0,0.6472749761956254,0.6387096964128189,0.6857821413763111,0.5299616,0.6625516
2019-11-20 19:30:00,5,DAL,GSW,1,142.0,94.0,0.6362905392914215,0.6528057943963527,0.965103822334879,0.824347,0.82961226
2019-11-20 19:30:00,5,MIA,CLE,1,124.0,100.0,0.8607004519360146,0.8912104802102777,0.8027856913616895,0.82948315,0.8332652
2019-11-20 19:30:00,5,TOR,ORL,1,113.0,97.0,0.8177424235436183,0.8397789768528067,0.5768584941670175,0.74495816,0.7422735
2019-11-20 20:00:00,5,CHI,DET,1,109.0,89.0,0.5398094769150116,0.5043821261270363,0.5964451431016659,0.5449252,0.55397946
2019-11-20 20:00:00,5,MIN,UTA,0,95.0,103.0,0.4947316512094024,0.4744179331063978,0.5669536861279909,0.5795505,0.46474335
2019-11-20 21:00:00,5,DEN,HOU,1,105.0,95.0,0.545864261500492,0.5492876437524735,0.5473861605216621,0.5957666,0.5444343
2019-11-20 22:00:00,5,LAC,BOS,1,107.0,104.0,0.5231146771747777,0.4983951184770187,0.7993832820456579,0.5025653,0.516205
2019-11-21 20:00:00,5,MIL,POR,1,137.0,129.0,0.8195857347023531,0.7812639969568833,0.9179537983120593,0.81071687,0.81016964
2019-11-21 22:30:00,5,PHO,NOP,0,121.0,124.0,0.6210403573655697,0.5951382380853192,0.7420957700296842,0.7834819,0.73486793
2019-11-22 19:00:00,5,DET,ATL,1,128.0,103.0,0.6832717385195228,0.6995256580435091,0.7135414480136855,0.52724475,0.6252216
2019-11-22 19:00:00,5,WAS,CHO,1,125.0,118.0,0.6423146566129607,0.6190008898615792,0.7841962723750464,0.54516786,0.690691
2019-11-22 19:30:00,5,BRK,SAC,1,116.0,97.0,0.631690107191831,0.6531586731254373,0.5160162558322731,0.51235396,0.5718507
2019-11-22 20:00:00,5,CHI,MIA,0,108.0,116.0,0.3659644974859771,0.3262910387008771,0.4653823633458978,0.30394313,0.25436008
2019-11-22 20:00:00,5,OKC,LAL,0,127.0,130.0,0.586974242127179,0.6135673788846094,0.5370764827494223,0.30288705,0.40281668
2019-11-22 20:00:00,5,PHI,SAS,1,115.0,104.0,0.7576207502185655,0.7605100282283666,0.8798900701547815,0.74171877,0.75371987
2019-11-22 20:30:00,5,DAL,CLE,1,143.0,101.0,0.8303722781337297,0.8590006612387546,0.8388165852904471,0.77698267,0.81844795
2019-11-22 21:00:00,5,DEN,BOS,1,96.0,92.0,0.5959302520447843,0.6266063642605629,0.7051776994147935,0.5947051,0.51271844
2019-11-22 21:00:00,5,UTA,GSW,1,113.0,109.0,0.7777042472183097,0.7958063317236643,0.9728119415743279,0.8055411,0.85494304
2019-11-22 22:30:00,5,LAC,HOU,1,122.0,119.0,0.5135924333400306,0.4722686929100354,0.6790472095905511,0.5163343,0.61385244
2019-11-23 17:00:00,5,MIN,PHO,0,98.0,100.0,0.7248270586162736,0.7703986346728885,0.6332009625242159,0.6074507,0.45721892
2019-11-23 19:00:00,5,CHO,CHI,0,115.0,116.0,0.7235855473374488,0.7580555249961988,0.477574240014811,0.6527842,0.46059448
2019-11-23 19:00:00,5,IND,ORL,1,111.0,106.0,0.6780613546337345,0.6574290777706521,0.6117320312325143,0.6959604,0.6856098
2019-11-23 19:30:00,5,ATL,TOR,0,116.0,119.0,0.2276184880837369,0.13952182817676015,0.3344608274829635,0.27916387,0.27609444
2019-11-23 19:30:00,5,NYK,SAS,0,104.0,111.0,0.36742663835526174,0.3342947324593671,0.5629195868205623,0.6163128,0.53428996
2019-11-23 19:30:00,5,PHI,MIA,1,113.0,86.0,0.6679274894395162,0.6890670158265132,0.7176764465278733,0.5654972,0.4610136
2019-11-23 20:00:00,5,CLE,POR,1,110.0,104.0,0.3513330889510391,0.20793364288250374,0.5677135955287667,0.5445481,0.45374408
2019-11-23 20:00:00,5,MEM,LAL,0,108.0,109.0,0.38532444890652,0.4409072912931364,0.3962219995420698,0.36906347,0.344596
2019-11-23 20:30:00,5,MIL,DET,1,104.0,90.0,0.9012644425481778,0.9394037216854269,0.8968507770108332,0.8230013,0.8129793
2019-11-23 21:00:00,5,UTA,NOP,1,128.0,120.0,0.8197489897745516,0.8285524851563628,0.7298059109553003,0.7042124,0.7103962
2019-11-24 15:30:00,6,HOU,DAL,0,123.0,137.0,0.7882096896776796,0.8206274089571701,0.7473453174950604,0.54865634,0.53088623
2019-11-24 18:00:00,6,NYK,BRK,0,101.0,103.0,0.3859901950125066,0.2586795229024457,0.4053736405512355,0.39288962,0.4336435
2019-11-24 18:00:00,6,WAS,SAC,0,106.0,113.0,0.6305281862261632,0.6189602852527221,0.6146695323117399,0.5545457,0.70144707
2019-11-24 20:00:00,6,DEN,PHO,1,116.0,104.0,0.8488891400766538,0.9204772311601764,0.8389324411389436,0.7528511,0.70442706
2019-11-24 21:00:00,6,LAC,NOP,1,134.0,109.0,0.8003224731114817,0.8545548802476575,0.8785742034684858,0.8064347,0.76993483
2019-11-25 19:00:00,6,CLE,BRK,0,106.0,108.0,0.46285865809712107,0.4777871875091,0.6544385848945891,0.45124337,0.4867238
2019-11-25 19:00:00,6,DET,ORL,1,103.0,88.0,0.5211037404059836,0.4865166544059861,0.5510808903717638,0.5009484,0.4924275
2019-11-25 19:00:00,6,IND,MEM,1,126.0,114.0,0.816636717389393,0.8222271438247294,0.7097750865677761,0.7337154,0.8101271
2019-11-25 19:30:00,6,ATL,MIN,0,113.0,125.0,0.5006048761640602,0.4866900835444379,0.4488344325985673,0.36268538,0.36998117
2019-11-25 19:30:00,6,BOS,SAC,1,103.0,102.0,0.8286350387404858,0.8746564268987332,0.8044592778137941,0.7779892,0.8038147
2019-11-25 19:30:00,6,MIA,CHO,1,117.0,100.0,0.7947077562328193,0.7892560766470127,0.8421409361595424,0.7883806,0.82128096
2019-11-25 19:30:00,6,TOR,PHI,1,101.0,96.0,0.7351660861157684,0.7467791341025938,0.4486008273774241,0.5527559,0.62902963
2019-11-25 20:00:00,6,CHI,POR,0,94.0,117.0,0.4172747672981985,0.3349713405602198,0.6297216077296681,0.6415691,0.59416586
2019-11-25 20:00:00,6,MIL,UTA,1,122.0,118.0,0.7695137481131001,0.7975129136248729,0.7216134510000247,0.6440939,0.6793865
2019-11-25 20:30:00,6,SAS,LAL,0,104.0,114.0,0.5278221166185588,0.5320939045319762,0.31665849484627884,0.29284096,0.34672204
2019-11-25 22:30:00,6,GSW,OKC,0,97.0,100.0,0.5838227593125368,0.5918167020570924,0.2413084993419084,0.5627568,0.47358045
2019-11-26 20:30:00,6,DAL,LAC,0,99.0,114.0,0.5991900910837904,0.5752561670651409,0.5201809797896441,0.58203334,0.5443225
2019-11-26 21:00:00,6,DEN,WAS,1,117.0,104.0,0.8367350382375083,0.8783755131311646,0.8983888543575519,0.8500474,0.7782288
2019-11-27 19:00:00,6,BOS,BRK,1,121.0,110.0,0.8197358313456291,0.8384491948164527,0.7676208324370192,0.7398193,0.76971215
2019-11-27 19:00:00,6,CHO,DET,1,102.0,101.0,0.6194362278260918,0.6258316986933206,0.419391703827866,0.54171365,0.5257274
2019-11-27 19:00:00,6,CLE,ORL,0,104.0,116.0,0.4218305106673706,0.3465981566712892,0.4868449997879488,0.53910923,0.43447942
2019-11-27 19:00:00,6,IND,UTA,1,121.0,102.0,0.571970328391923,0.5580935562438399,0.4544666453234423,0.5857663,0.638162
2019-11-27 19:00:00,6,PHI,SAC,1,97.0,91.0,0.7999230302342185,0.8196733628412267,0.8560622708484726,0.65992945,0.7806309
2019-11-27 19:30:00,6,TOR,NYK,1,126.0,98.0,0.9478289917295178,0.9674508286928024,0.8911065612902243,0.83840686,0.83264023
2019-11-27 20:00:00,6,HOU,MIA,1,117.0,108.0,0.7194241141784768,0.7552637300586256,0.8731607621531869,0.54153764,0.5350302
2019-11-27 20:00:00,6,MEM,LAC,0,119.0,121.0,0.3404938599017233,0.3791527919031633,0.43376216928186345,0.38881043,0.32634315
2019-11-27 20:00:00,6,MIL,ATL,1,111.0,102.0,0.9331457192938122,0.9502766408801124,0.9090971265903922,0.8402262,0.8510952
2019-11-27 20:30:00,6,SAS,MIN,0,101.0,113.0,0.6442454029724745,0.6666374233856354,0.3997615252195965,0.43513235,0.5070454
2019-11-27 21:00:00,6,PHO,WAS,0,132.0,140.0,0.6153785421908031,0.6495038855585497,0.8286064789122835,0.8043288,0.7851108
2019-11-27 21:30:00,6,NOP,LAL,0,110.0,114.0,0.4174453377557122,0.3826942156909652,0.3807689534441018,0.30407894,0.3087234
2019-11-27 22:00:00,6,POR,OKC,1,136.0,119.0,0.665607481667696,0.6547451256520267,0.4558404655683306,0.6108906,0.56239516
2019-11-27 22:30:00,6,GSW,CHI,1,104.0,90.0,0.7724860705058259,0.8243313343251565,0.5157380526183148,0.48444054,0.4221532
2019-11-29 12:00:00,6,BRK,BOS,1,112.0,107.0,0.4010663300222541,0.35518077488002064,0.4508172260761774,0.37576473,0.3248477
2019-11-29 19:00:00,6,DET,CHO,0,107.0,110.0,0.6527080000636551,0.6451509088856117,0.8004963536298355,0.52503,0.6832408
2019-11-29 19:00:00,6,ORL,TOR,0,83.0,90.0,0.38184252252770257,0.338736288652509,0.5966759736029225,0.35559446,0.38945556
2019-11-29 19:30:00,6,CLE,MIL,0,110.0,119.0,0.16389579082630307,0.11421848150269072,0.25725233912842776,0.27040035,0.3201139
2019-11-29 19:30:00,6,NYK,PHI,0,95.0,101.0,0.21597715333979906,0.1488370183631725,0.1309629432797191,0.24469504,0.31196705
2019-11-29 20:00:00,6,IND,ATL,1,105.0,104.0,0.8547051472838771,0.8687586992219691,0.7902766020066819,0.80743885,0.8413716
2019-11-29 20:00:00,6,MEM,UTA,0,94.0,103.0,0.35175532019844896,0.3279544113605873,0.3591135849788976,0.36138478,0.30998746
2019-11-29 20:00:00,6,MIA,GSW,1,122.0,105.0,0.7448256573304066,0.7253518073335431,0.7623901781275624,0.8214615,0.8544133
2019-11-29 20:00:00,6,OKC,NOP,1,109.0,104.0,0.7534447563471152,0.7759109580458075,0.7221525165384778,0.636238,0.6213745
2019-11-29 20:30:00,6,SAS,LAC,1,107.0,97.0,0.4491424555035156,0.4546661415227718,0.22848801187196516,0.34832817,0.32594725
2019-11-29 21:00:00,6,PHO,DAL,0,113.0,120.0,0.4520122727057919,0.42724598322571977,0.5269812680665408,0.45711476,0.46556336
2019-11-29 22:00:00,6,POR,CHI,1,107.0,103.0,0.8495951578555119,0.8801807385528115,0.7650194580451941,0.70398897,0.6881035
2019-11-29 22:30:00,6,LAL,WAS,1,125.0,103.0,0.8059437010980344,0.8026599445194094,0.8211058520881617,0.83023614,0.8245487
2019-11-30 17:00:00,6,SAC,DEN,1,100.0,97.0,0.4133866142250089,0.37865869003849895,0.3713964411040228,0.3018008,0.38127956
2019-11-30 19:00:00,6,PHI,IND,1,119.0,116.0,0.6976330088874457,0.7128430427019293,0.8319263953556932,0.6192828,0.62041616
2019-11-30 20:00:00,6,HOU,ATL,1,158.0,111.0,0.8992864094887582,0.9398852969993364,0.91170849912201,0.8404767,0.8664937
2019-11-30 20:00:00,6,MIL,CHO,1,137.0,96.0,0.9021229364373284,0.9176057519387204,0.9299839886386261,0.83781594,0.8729789
2019-12-01 15:00:00,7,BRK,MIA,0,106.0,109.0,0.5198139809964181,0.5100635116567264,0.5965150180026917,0.40826046,0.3344286
2019-12-01 15:30:00,7,MIN,MEM,0,107.0,115.0,0.7813552744568526,0.7804242330320131,0.7812083250024183,0.7921559,0.790688
2019-12-01 15:30:00,7,NYK,BOS,0,104.0,113.0,0.18825653902153888,0.1289741871248416,0.19702926447661254,0.23678982,0.26586083
2019-12-01 16:00:00,7,LAL,DAL,0,100.0,114.0,0.7086844826096955,0.7168186013528335,0.6019900324196499,0.67959887,0.56156826
2019-12-01 17:00:00,7,DET,SAS,1,132.0,98.0,0.5683382361823818,0.5531539968558621,0.6631748349342471,0.56428033,0.5974852
2019-12-01 17:00:00,7,NOP,OKC,0,104.0,107.0,0.4999098961018081,0.4548261205643662,0.5977695850536162,0.4538965,0.49980974
2019-12-01 18:00:00,7,ORL,GSW,1,100.0,96.0,0.6797669965314582,0.6606835470857089,0.7553629364584653,0.6856,0.761509
2019-12-01 18:00:00,7,TOR,UTA,1,130.0,110.0,0.7621336125288115,0.7822945801917889,0.4952778204129028,0.64305544,0.7068985
2019-12-01 22:30:00,7,LAC,WAS,1,150.0,125.0,0.8104750606632537,0.8152943316827559,0.8827258518130531,0.80891967,0.81508595
2019-12-02 19:00:00,7,CHO,PHO,0,104.0,109.0,0.6845124153656956,0.7293191125654096,0.3604059545371574,0.5165268,0.40211704
2019-12-02 19:00:00,7,PHI,UTA,1,103.0,94.0,0.6737520013932659,0.7321378470006141,0.6797415253775803,0.70865834,0.7229467
2019-12-02 19:30:00,7,ATL,GSW,1,104.0,79.0,0.4776544828522821,0.4895048729162718,0.7087478006929402,0.59540117,0.4918462
2019-12-02 20:00:00,7,MEM,IND,0,104.0,117.0,0.4012092559720345,0.3259046807251926,0.4227603800285384,0.30584103,0.26971975
2019-12-02 20:00:00,7,MIL,NYK,1,132.0,88.0,0.9584560284738181,0.9797078797784826,0.9497801328866854,0.87538975,0.84961796
2019-12-02 22:00:00,7,SAC,CHI,0,106.0,113.0,0.7761238814599223,0.7896469919509411,0.739163855847088,0.6953558,0.6614723
2019-12-03 19:00:00,7,CLE,DET,0,94.0,127.0,0.4770177745610675,0.432930522592596,0.5699010955106876,0.5414016,0.46647465
2019-12-03 19:00:00,7,WAS,ORL,0,120.0,127.0,0.5400660804985123,0.4837234477022569,0.5504393886184183,0.48425874,0.53453463
2019-12-03 19:30:00,7,NOP,DAL,0,97.0,118.0,0.4304862798238863,0.43616280864817797,0.3529871165487691,0.2998675,0.3223801
2019-12-03 19:30:00,7,TOR,MIA,0,110.0,121.0,0.7881350211794228,0.8155810703627597,0.7644882253648795,0.63142467,0.5817342
2019-12-03 20:30:00,7,SAS,HOU,1,135.0,133.0,0.3846970771275371,0.3418856909354491,0.1965171814199226,0.34466958,0.31964844
2019-12-03 21:00:00,7,DEN,LAL,0,96.0,105.0,0.6904057753821954,0.7339960347860922,0.7244302695930882,0.6083215,0.5045259
2019-12-03 22:00:00,7,LAC,POR,1,117.0,97.0,0.691708623419612,0.6746036704904539,0.8437384755451461,0.7866015,0.8072026
2019-12-04 19:00:00,7,CHO,GSW,1,106.0,91.0,0.6022700666676635,0.5673614957150861,0.5945023945678087,0.71648264,0.49120602
2019-12-04 19:00:00,7,DET,MIL,0,103.0,127.0,0.2894442702040858,0.19808815845058225,0.3028744294730078,0.34443346,0.40089354
2019-12-04 19:00:00,7,ORL,PHO,1,128.0,114.0,0.7686175496431591,0.7575695680187484,0.4298029080210344,0.4741074,0.49106574
2019-12-04 19:30:00,7,ATL,BRK,0,118.0,130.0,0.4914775124791276,0.4797067232632369,0.5996996348479317,0.3671088,0.38857755
2019-12-04 19:30:00,7,BOS,MIA,1,112.0,93.0,0.6931021600212893,0.7573300974241868,0.656713619980455,0.60247505,0.59282994
2019-12-04 20:00:00,7,CHI,MEM,1,106.0,99.0,0.6200636474707193,0.5708994292521583,0.5797522713809131,0.6291099,0.6896078
2019-12-04 20:00:00,7,OKC,IND,0,100.0,107.0,0.5778733362933518,0.600203771240368,0.6589938573260332,0.35675368,0.4268558
2019-12-04 20:30:00,7,DAL,MIN,1,121.0,114.0,0.7577327093789996,0.6946419980865173,0.6984044573618137,0.7133395,0.7986615
2019-12-04 21:00:00,7,UTA,LAL,0,96.0,121.0,0.6271497255789591,0.7252904052007277,0.6599105757868469,0.48317054,0.46548873
2019-12-04 22:00:00,7,POR,SAC,1,127.0,116.0,0.7540099233138161,0.7261600391059105,0.6348869622624745,0.5513598,0.65077114
2019-12-05 19:00:00,7,WAS,PHI,1,119.0,113.0,0.3649629910382104,0.32172545223382404,0.2810632208500385,0.33102027,0.31370798
2019-12-05 19:30:00,7,NYK,DEN,0,92.0,129.0,0.21558253159525687,0.17474023546164144,0.15104613609895273,0.2606695,0.21651249
2019-12-05 19:30:00,7,TOR,HOU,0,109.0,119.0,0.7007185698747451,0.7081617067350022,0.5852240635567062,0.6387511,0.5353551
2019-12-05 20:00:00,7,NOP,PHO,0,132.0,139.0,0.6409971450034527,0.7235358827772994,0.5216790277015421,0.508767,0.55481356
2019-12-06 19:00:00,7,CHO,BRK,0,104.0,111.0,0.5571360853876536,0.5585892155308153,0.5575121563129197,0.5170187,0.4685177
2019-12-06 19:00:00,7,CLE,ORL,0,87.0,93.0,0.34639118871024205,0.2922466702239208,0.5262458805376838,0.364437,0.35466436
2019-12-06 19:00:00,7,DET,IND,1,108.0,101.0,0.4675400930059258,0.4653385932601978,0.5689331541324142,0.31449306,0.44827285
2019-12-06 20:00:00,7,BOS,DEN,1,108.0,95.0,0.6871159681861194,0.7601146565526208,0.5784394648587078,0.5785081,0.5822103
2019-12-06 20:00:00,7,CHI,GSW,0,98.0,100.0,0.5551232359198831,0.4898439575668063,0.5901935259085878,0.7050909,0.7149018
2019-12-06 20:00:00,7,MIA,WAS,1,112.0,103.0,0.8117050726229852,0.8523698829187707,0.8182070360993664,0.8188649,0.82798594
2019-12-06 20:00:00,7,OKC,MIN,1,139.0,127.0,0.691259019347468,0.71613719851783,0.640103621781271,0.50023,0.611612
2019-12-06 20:30:00,7,MIL,LAC,1,119.0,91.0,0.7882476455564206,0.8122600860388423,0.6014029302780325,0.6676352,0.53013974
2019-12-06 20:30:00,7,SAS,SAC,1,105.0,104.0,0.6625438422312057,0.6980328830561496,0.5460216249333251,0.54677874,0.5479427
2019-12-06 22:30:00,7,POR,LAL,0,113.0,136.0,0.5498479833405826,0.5652051754461137,0.4321846058127569,0.35091996,0.44627813
2019-12-07 14:00:00,7,DAL,NOP,1,130.0,84.0,0.8429892035461031,0.8437666000325744,0.788005256869225,0.7863003,0.8185473
2019-12-07 19:30:00,7,NYK,IND,0,103.0,104.0,0.23424111590090604,0.2306143551821481,0.3412602684570571,0.27400258,0.2717705
2019-12-07 19:30:00,7,PHI,CLE,1,141.0,94.0,0.9114482905356149,0.9457594757122444,0.893546249057645,0.83225447,0.8604945
2019-12-07 20:00:00,7,HOU,PHO,1,115.0,109.0,0.8755234155555236,0.903694673953788,0.8396397238683914,0.7247647,0.7340011
2019-12-07 22:00:00,7,UTA,MEM,1,126.0,112.0,0.832448893204332,0.866856535540157,0.8636207322308398,0.72623557,0.74321353
2019-12-08 15:00:00,8,BRK,DEN,1,105.0,102.0,0.4930752425316284,0.480297378983531,0.25680190255410545,0.47023052,0.38592458
2019-12-08 17:00:00,8,CHO,ATL,0,107.0,122.0,0.7139423956949007,0.7306404366713749,0.5557930070139236,0.69461393,0.59099925
2019-12-08 18:00:00,8,MIA,CHI,1,110.0,105.0,0.8643380662510455,0.8836071015967166,0.8488607826896043,0.7751394,0.8204389
2019-12-08 18:00:00,8,PHI,TOR,1,110.0,104.0,0.5675422572479286,0.46511728344153797,0.4792965416636179,0.5786424,0.5010046
2019-12-08 18:00:00,8,WAS,LAC,0,119.0,135.0,0.40357171274217657,0.3683090229762069,0.30993377603952665,0.32209468,0.3341703
2019-12-08 19:00:00,8,DAL,SAC,0,106.0,110.0,0.8020115117627316,0.7549680696968035,0.7832659406330804,0.7933265,0.8323402
2019-12-08 21:00:00,8,POR,OKC,0,96.0,108.0,0.6522795114160572,0.6649475826868655,0.6146403691098995,0.5633786,0.56881344
2019-12-08 21:30:00,8,LAL,MIN,1,142.0,125.0,0.8241496401876978,0.8300459465263741,0.7703691081134212,0.8071335,0.7985443
2019-12-09 19:00:00,8,IND,LAC,0,99.0,110.0,0.5923642175759799,0.6410130887229727,0.6068828755053076,0.55996984,0.5851187
2019-12-09 19:30:00,8,BOS,CLE,1,110.0,88.0,0.931663103107834,0.9460647690274756,0.853423017417471,0.85797846,0.8747001
2019-12-09 20:00:00,8,CHI,TOR,0,92.0,93.0,0.2490935966373529,0.1872610215238272,0.21381335637006116,0.37736654,0.3265169
2019-12-09 20:00:00,8,HOU,SAC,0,118.0,119.0,0.8445196642909226,0.8976977717531238,0.9098506646144509,0.7972432,0.8388131
2019-12-09 20:00:00,8,MIL,ORL,1,110.0,101.0,0.8618043565118091,0.8725501501703604,0.8963952743901945,0.79370207,0.8022273
2019-12-09 20:00:00,8,NOP,DET,0,103.0,105.0,0.5189866740957872,0.5073178470516141,0.6430154775746739,0.44187585,0.4526432
2019-12-09 21:00:00,8,PHO,MIN,1,125.0,109.0,0.5645614816802087,0.5868446210469529,0.6946061443992751,0.6365129,0.7228033
2019-12-09 21:00:00,8,UTA,OKC,0,90.0,104.0,0.6665871804983122,0.7521326535083201,0.8835354838916539,0.7663986,0.68794775
2019-12-09 22:30:00,8,GSW,MEM,0,102.0,110.0,0.7241477682626042,0.7318787504862927,0.5034485563830358,0.59852964,0.49913502
2019-12-10 19:00:00,8,CHO,WAS,1,114.0,107.0,0.6086097555403425,0.6136258109712958,0.44886364155246783,0.6348072,0.54291373
2019-12-10 20:00:00,8,MIA,ATL,1,135.0,121.0,0.8564959240310354,0.8684648627955218,0.7473617585641925,0.83262336,0.8425107
2019-12-10 20:00:00,8,PHI,DEN,1,97.0,92.0,0.6686253786698694,0.6858844873759947,0.6409570665944151,0.59016204,0.5878662
2019-12-10 22:00:00,8,POR,NYK,1,115.0,87.0,0.8822498686223869,0.9192772144302546,0.8641570853866659,0.7410367,0.73957884
2019-12-11 19:00:00,8,CLE,HOU,0,110.0,116.0,0.19573377448356347,0.14583918145311314,0.18196906135430035,0.23634502,0.23477809
2019-12-11 19:00:00,8,IND,BOS,1,122.0,117.0,0.5076161351551345,0.4875070622224683,0.4996089412744901,0.44649395,0.5579494
2019-12-11 19:00:00,8,ORL,LAL,0,87.0,96.0,0.4706794032126009,0.4747458797583078,0.3445010108331497,0.35317904,0.38297382
2019-12-11 19:00:00,8,TOR,LAC,0,92.0,112.0,0.6884845689658989,0.70878440669105,0.7686566057453288,0.5274044,0.5260435
2019-12-11 19:30:00,8,BRK,CHO,0,108.0,113.0,0.7607945498052067,0.802248586205292,0.8274556065491444,0.77497494,0.7612844
2019-12-11 20:00:00,8,CHI,ATL,1,136.0,102.0,0.6224179338629574,0.6774809625108987,0.6991736269901585,0.6457413,0.66883546
2019-12-11 20:00:00,8,MIN,UTA,0,116.0,127.0,0.5186855881527112,0.5117268164229988,0.5477093248964229,0.48384878,0.49480534
2019-12-11 21:00:00,8,PHO,MEM,0,108.0,115.0,0.6827087640145023,0.6523144522575041,0.7705267714962322,0.7711601,0.7690421
2019-12-11 21:30:00,8,MIL,NOP,1,127.0,112.0,0.9365087415091828,0.9491193461178842,0.8663242948873557,0.86386734,0.8340307
2019-12-11 22:00:00,8,SAC,OKC,1,94.0,93.0,0.5132034196931322,0.4544871575875639,0.6895528876488328,0.5276966,0.55735743
2019-12-11 22:30:00,8,GSW,NYK,0,122.0,124.0,0.8213047635684761,0.8938261412303488,0.7814834143632665,0.6816078,0.5701999
2019-12-12 20:00:00,8,BOS,PHI,0,109.0,115.0,0.6722966030561576,0.5950454916341653,0.4716113606416074,0.6047697,0.60348284
2019-12-12 20:30:00,8,SAS,CLE,0,109.0,117.0,0.8276472247115199,0.8914685071211481,0.7297389147358225,0.7576337,0.6511594
2019-12-12 21:00:00,8,DET,DAL,0,111.0,122.0,0.3562722215547871,0.3560927278918538,0.2890136570361852,0.35757038,0.39476067
2019-12-12 22:30:00,8,DEN,POR,1,114.0,99.0,0.7315070350900574,0.7459782182699575,0.8022912851565627,0.7368728,0.74508435
2019-12-13 19:00:00,8,MIA,LAL,0,110.0,113.0,0.5629939094385986,0.5498306029210825,0.5133415660268762,0.5908,0.46402505
2019-12-13 19:00:00,8,ORL,HOU,0,107.0,130.0,0.4523592835137136,0.42313893400039293,0.2643871019562816,0.38400608,0.4240091
2019-12-13 19:00:00,8,PHI,NOP,1,116.0,109.0,0.8880951125029373,0.8724471388977351,0.7905957956945842,0.8235547,0.8008048
2019-12-13 19:30:00,8,ATL,IND,0,100.0,110.0,0.3527135692585082,0.3379369983744075,0.4512622829063749,0.29001945,0.2924839
2019-12-13 20:00:00,8,CHI,CHO,0,73.0,83.0,0.5952279384332229,0.562187185163852,0.5948079752284561,0.5233293,0.66530013
2019-12-13 20:00:00,8,MEM,MIL,0,114.0,127.0,0.19777146221062245,0.16446486043231362,0.38004407843945176,0.3118292,0.29957363
2019-12-13 21:00:00,8,UTA,GSW,1,114.0,106.0,0.7952394245366697,0.8060123067776395,0.8912595929333499,0.81431496,0.805782
2019-12-13 21:30:00,8,MIN,LAC,0,117.0,124.0,0.3513044926148625,0.3400496999248773,0.4777993777297688,0.35357678,0.34353662
2019-12-13 22:00:00,8,SAC,NYK,0,101.0,103.0,0.8487632128449512,0.8664550284254366,0.872408170169815,0.76598924,0.67303014
2019-12-14 17:00:00,8,PHO,SAS,0,119.0,121.0,0.4436245062257173,0.3927316495469258,0.6691660932613802,0.6340455,0.7403426
2019-12-14 19:30:00,8,TOR,BRK,1,110.0,102.0,0.8032944125895627,0.8307137765966248,0.8653315761851303,0.6638915,0.7771795
2019-12-14 20:00:00,8,CHI,LAC,1,109.0,106.0,0.2570846797787809,0.21790741042143655,0.2026095471674067,0.38302425,0.38264924
2019-12-14 20:00:00,8,MEM,WAS,1,128.0,111.0,0.6187609126211253,0.5566733162241203,0.6563361460947783,0.59337366,0.5516558
2019-12-14 20:30:00,8,DAL,MIA,0,118.0,122.0,0.6331365990830573,0.6679168381519958,0.7539823429111394,0.6230972,0.58108175
2019-12-14 20:30:00,8,MIL,CLE,1,125.0,108.0,0.95597565846892,0.9580707331031292,0.8575810964421715,0.8612649,0.87043494
2019-12-14 21:00:00,8,DEN,OKC,1,110.0,102.0,0.6976273322135805,0.7257421260515513,0.8274606654971889,0.74256456,0.7068629
2019-12-14 21:00:00,8,HOU,DET,0,107.0,115.0,0.8458114105543909,0.8357162127576822,0.8739880348723246,0.78141767,0.74210435
